Sequin	MixA	Type	Transcript	Classcode1	Classcode2	TPM	nbReads
novel	0	FP	be19da46-7862-451c-8efa-5e02172f3e97	antisense	multi-exon	1.753280	21.000
novel	0	FP	be19dd0f-562b-403c-8e8b-2859562574f7	novel_not_in_catalog	at_least_one_novel_splicesite	177.269395	2823.000
novel	0	FP	be88e336-76b7-40f3-82f6-f3273f6dadcf	novel_not_in_catalog	at_least_one_novel_splicesite	317.127431	2835.000
novel	0	FP	bea55bb3-e632-4133-98c7-b6486cdf3cf6	novel_not_in_catalog	at_least_one_novel_splicesite	195.422254	1280.000
novel	0	FP	beb9f192-b084-428a-9190-1bab247b2977	novel_not_in_catalog	at_least_one_novel_splicesite	204.429999	1339.000
novel	0	FP	bed58877-3fee-4f6f-a6be-58fca0881472	novel_not_in_catalog	at_least_one_novel_splicesite	318.837312	4988.000
novel	0	FP	bf7d07ea-9b51-42f3-98ed-b2fe7c72069e	novel_not_in_catalog	at_least_one_novel_splicesite	687.799341	10128.000
novel	0	FP	bfd7c3bd-2cd0-4f92-a196-0c1eb5020be5	novel_not_in_catalog	at_least_one_novel_splicesite	220.312657	2334.000
novel	0	FP	c000072e-f10f-442e-b7c2-59b814790fe4	novel_not_in_catalog	at_least_one_novel_splicesite	134.431477	1908.000
novel	0	FP	c0573247-222d-405e-a90b-a3662384de17	novel_not_in_catalog	at_least_one_novel_splicesite	684.012076	3428.000
novel	0	FP	c08a9bba-dd56-4be4-a1b4-97366bf25442	novel_not_in_catalog	at_least_one_novel_splicesite	117.616610	660.000
novel	0	FP	c09eea3f-8430-4c0f-b196-2c22ee3eabbd	antisense	multi-exon	0.000000	0.000
novel	0	FP	c0bc9f08-2f67-4127-9c31-223086d288f2	novel_not_in_catalog	at_least_one_novel_splicesite	2642.600805	12221.000
novel	0	FP	c0cd50dc-3b22-496e-a3b6-757fa801251a	antisense	multi-exon	0.373141	2.000
novel	0	FP	c0d3a980-2dd0-4f20-ab76-d074a7d02eac	novel_not_in_catalog	intron_retention	203.028670	385.000
novel	0	FP	c0d98eb5-cb78-4b13-afc0-53516bab4438	novel_not_in_catalog	at_least_one_novel_splicesite	1066.876976	12087.000
novel	0	FP	c0eceed9-7d2b-4b78-af40-7a79f8b464f1	novel_not_in_catalog	at_least_one_novel_splicesite	244.212014	1661.000
novel	0	FP	c116de4d-a520-4c72-b2ac-2e5894465004	antisense	multi-exon	0.358889	2.000
novel	0	FP	c1285c16-9e7d-4237-8eba-9036d8dadb23	genic	multi-exon	2818.970900	8482.000
novel	0	FP	c14f1631-cec1-4726-ad5e-92ba51de5a29	antisense	multi-exon	0.000000	0.000
novel	0	FP	c164f97f-e23f-4917-833f-bcd75487f2e4	novel_not_in_catalog	at_least_one_novel_splicesite	1413.587127	6127.000
novel	0	FP	c16cccf8-d0af-4a1d-a4c9-6a51be56a98f	novel_not_in_catalog	at_least_one_novel_splicesite	668.012184	3839.000
novel	0	FP	c1a8a6f3-b4a1-4162-9ed1-4633ddfdbb3b	novel_not_in_catalog	at_least_one_novel_splicesite	247.533633	2893.000
novel	0	FP	c1cb7f38-677c-450f-9dd0-7600297f3ebe	novel_not_in_catalog	at_least_one_novel_splicesite	956.040905	6040.000
novel	0	FP	c1e98187-a590-4dae-bd34-1318471f6697	novel_not_in_catalog	at_least_one_novel_splicesite	501.796376	1806.000
novel	0	FP	c217396b-9bbe-4453-b0c6-fdc68469e347	novel_not_in_catalog	at_least_one_novel_splicesite	775.105733	8189.000
novel	0	FP	c21a54ba-44e2-46f1-ac84-ca1da5de825b	novel_not_in_catalog	at_least_one_novel_splicesite	213.870352	3021.000
novel	0	FP	c2b06627-4a4e-4273-85b1-8758e8e8936d	novel_not_in_catalog	at_least_one_novel_splicesite	201.513046	774.000
novel	0	FP	c2f4ce6b-8394-4f65-bb23-a132f6574b11	novel_not_in_catalog	at_least_one_novel_splicesite	23.494504	298.000
novel	0	FP	c35982e2-48da-45d9-8e3c-839b8dfcb347	novel_in_catalog	combination_of_known_junctions	453.010704	4751.000
novel	0	FP	c3ac7bcc-94ea-4e55-8ff8-967a0d39f14f	novel_not_in_catalog	at_least_one_novel_splicesite	188.822858	2722.000
novel	0	FP	c3d90637-1d4e-4dad-aac1-573ec9e4d031	novel_not_in_catalog	at_least_one_novel_splicesite	4020.763083	14082.000
novel	0	FP	c41bd4ee-4a34-40ce-883c-3d07592233e2	novel_not_in_catalog	at_least_one_novel_splicesite	689.166581	2307.000
novel	0	FP	c425d170-28e2-48ef-945c-3c356fa7fd22	novel_not_in_catalog	at_least_one_novel_splicesite	2550.591969	12215.000
novel	0	FP	c44b0c57-5e36-420d-bc69-8eb3933d5770	antisense	multi-exon	0.365230	2.000
novel	0	FP	c4c1d6ad-6fe3-4f89-9014-79f06b897f51	novel_not_in_catalog	at_least_one_novel_splicesite	731.395406	2229.000
novel	0	FP	c5783f36-e53d-4e7f-95e5-dc120f5cc063	novel_not_in_catalog	at_least_one_novel_splicesite	50.869359	502.000
novel	0	FP	c58a4d07-3982-4901-9c5b-86a02206becb	novel_not_in_catalog	at_least_one_novel_splicesite	307.941666	432.000
novel	0	FP	c590f24a-7d60-49d7-b62a-f4fb63dfeaa6	novel_not_in_catalog	at_least_one_novel_splicesite	114.052470	288.000
novel	0	FP	c5a22f7c-d0a7-4498-805b-ada959fa2752	novel_not_in_catalog	at_least_one_novel_splicesite	913.479375	6213.000
novel	0	FP	c62abdae-75a8-43ec-bf60-e64ff2355d49	novel_not_in_catalog	at_least_one_novel_splicesite	318.241835	4991.000
novel	0	FP	c638eaa6-f92c-4795-848d-8d29fdf095a4	novel_not_in_catalog	at_least_one_novel_splicesite	1058.956300	12028.000
novel	0	FP	c65e4492-e4cf-46c9-ba23-447f78f23d47	novel_not_in_catalog	at_least_one_novel_splicesite	177.932321	2837.000
novel	0	FP	c690debb-3ce0-4215-9f94-e3d16f770f23	novel_not_in_catalog	at_least_one_novel_splicesite	61.854671	690.000
novel	0	FP	c6b93b47-d34e-4cbd-bf5e-22452c8f36c0	novel_not_in_catalog	at_least_one_novel_splicesite	318.285351	5004.000
novel	0	FP	c6cab88e-03cd-4e4e-b994-c3739047308f	novel_not_in_catalog	at_least_one_novel_splicesite	67.777048	80.000
novel	0	FP	c7135f04-899e-4edf-adb8-09fe4bb0629b	novel_not_in_catalog	at_least_one_novel_splicesite	1050.773180	3243.000
novel	0	FP	c7ceafcc-13f4-40fd-80af-89f4f2927c66	antisense	multi-exon	0.362032	2.000
novel	0	FP	c7f56c59-2916-4a3a-90a9-bddd0233ac53	novel_not_in_catalog	at_least_one_novel_splicesite	523.260257	1863.000
novel	0	FP	c7f7ee47-83dd-4340-b4d9-1b55016b36b5	novel_not_in_catalog	at_least_one_novel_splicesite	317.859256	4985.000
novel	0	FP	c7f82241-0551-48c1-a916-8e339666eb9d	novel_not_in_catalog	at_least_one_novel_splicesite	20.293654	118.000
novel	0	FP	c8157f57-8263-4d28-98e4-98bc660f82e3	novel_not_in_catalog	at_least_one_novel_splicesite	240.910701	2445.000
novel	0	FP	c8515047-d082-43d8-9d7f-713c4045a627	novel_not_in_catalog	at_least_one_novel_splicesite	2150.202271	8238.000
novel	0	FP	c85b00d0-374c-4948-a495-c8b889ae4919	novel_not_in_catalog	at_least_one_novel_splicesite	90.463751	954.000
novel	0	FP	c86471d0-3ec5-41c1-bc1a-135ce9cce575	antisense	multi-exon	3.062520	12.000
novel	0	FP	c8cb1a8f-f1e6-44f1-835c-2b1dc72b7295	novel_not_in_catalog	at_least_one_novel_splicesite	704.858127	3437.000
novel	0	FP	c93ac921-63eb-47e0-a4c2-7904465afd0c	novel_not_in_catalog	at_least_one_novel_splicesite	38.122409	284.000
novel	0	FP	c95626fe-6b38-4523-9eb0-fc05ca207e0d	novel_not_in_catalog	at_least_one_novel_splicesite	2501.600920	12174.000
novel	0	FP	c975f6f7-cada-47ff-a77e-c0ea3eae0234	novel_not_in_catalog	at_least_one_novel_splicesite	318.730594	5011.000
novel	0	FP	ca341f11-6cef-4bb3-a84f-0116c74cb383	novel_not_in_catalog	at_least_one_novel_splicesite	6094.042695	332.000
novel	0	FP	ca35d72e-fcbc-4a96-a477-0c077ba3e1c6	novel_not_in_catalog	at_least_one_novel_splicesite	618.535370	8755.000
novel	0	FP	ca3f8c24-bbec-42cd-91e0-4380dc8e9537	antisense	multi-exon	0.484122	2.000
novel	0	FP	ca6db5db-fed3-4062-9c93-d3e672667ef9	novel_not_in_catalog	at_least_one_novel_splicesite	2487.238681	13572.000
novel	0	FP	cab31184-be60-401e-a93e-225e1772c1a9	novel_not_in_catalog	at_least_one_novel_splicesite	26.488328	429.000
novel	0	FP	cad9eba3-23c5-4fdf-9d7d-138b9cd3518a	novel_not_in_catalog	at_least_one_novel_splicesite	225.637246	2803.000
novel	0	FP	caeffa61-85c1-4677-b19e-b7ac7a770b2a	novel_not_in_catalog	at_least_one_novel_splicesite	570.762255	2126.000
novel	0	FP	caf96194-46c7-4453-bd70-105b025ffebd	novel_not_in_catalog	at_least_one_novel_splicesite	734.680710	5793.000
novel	0	FP	cb4062cc-bd07-45b2-a54e-1f44f84cddd2	novel_not_in_catalog	at_least_one_novel_splicesite	226.420239	3448.000
novel	0	FP	cb4e060c-b3f2-4e0c-9d19-27f5785c4aa1	novel_not_in_catalog	at_least_one_novel_splicesite	2490.774567	12290.000
novel	0	FP	cb83e264-bcd5-4e61-923c-64d45b11125e	novel_not_in_catalog	at_least_one_novel_splicesite	247.776397	2239.000
novel	0	FP	cb8f4576-4ea9-43a0-82ea-f516fca7a8c2	novel_not_in_catalog	at_least_one_novel_splicesite	320.467774	4967.000
novel	0	FP	cb8facad-f06b-4120-9c0d-4196a9cdc189	novel_not_in_catalog	at_least_one_novel_splicesite	2439.336735	12343.000
novel	0	FP	cc0db8fc-492d-4799-86a2-111e840d5460	antisense	multi-exon	0.430667	2.000
novel	0	FP	cca9a0ff-36c8-48f2-9bbe-0c9a2e86f7f6	novel_not_in_catalog	at_least_one_novel_splicesite	26.488328	429.000
novel	0	FP	cd67f2b2-e907-437f-b007-a4e4b2626dae	novel_not_in_catalog	at_least_one_novel_splicesite	733.234652	5661.000
novel	0	FP	cd718105-8376-46c1-b22f-8ff65f15b65c	novel_not_in_catalog	at_least_one_novel_splicesite	730.377783	5858.000
novel	0	FP	cdaa6510-00cb-4049-91b0-f3b49c486c30	novel_not_in_catalog	at_least_one_novel_splicesite	31.911710	226.000
novel	0	FP	cdadfd88-8183-43b2-9be4-d8d47effd8de	novel_not_in_catalog	at_least_one_novel_splicesite	460.098031	1420.000
novel	0	FP	cdddaf94-b617-4e3f-a15d-56f3ca8c6680	novel_not_in_catalog	at_least_one_novel_splicesite	547.868015	1834.000
novel	0	FP	ce05a0b9-1828-4a24-b528-f55a709da3b8	novel_not_in_catalog	at_least_one_novel_splicesite	118.624970	645.000
novel	0	FP	ce334fa8-f041-4012-9d10-ad5fe57a640f	novel_not_in_catalog	at_least_one_novel_splicesite	234.602453	1321.000
novel	0	FP	ce64b5e0-3f46-420b-8f6d-295d3e57589c	novel_not_in_catalog	at_least_one_novel_splicesite	996.730953	11138.000
novel	0	FP	cf448244-3409-444d-8657-b149aa3e0587	novel_not_in_catalog	at_least_one_novel_splicesite	694.301517	5394.000
novel	0	FP	cf5c2757-4b2d-495b-90ac-4de0fcc9c8ce	novel_not_in_catalog	at_least_one_novel_splicesite	525.149673	1824.000
novel	0	FP	cf816b96-07dd-4aba-9a4c-7b35a0c26430	novel_not_in_catalog	at_least_one_novel_splicesite	973.666033	2713.000
novel	0	FP	d0685f42-7c8c-4c6e-95b7-85d733380239	novel_not_in_catalog	at_least_one_novel_splicesite	222.073586	2213.000
novel	0	FP	d0a0c27c-4e10-400b-82cd-309f7e66b4ae	novel_not_in_catalog	at_least_one_novel_splicesite	323.992744	4937.000
novel	0	FP	d0a2d163-294a-4b68-81cc-378609a1e5fa	novel_not_in_catalog	at_least_one_novel_splicesite	318.178072	4990.000
novel	0	FP	d0b6d3a0-d709-4206-8b28-b0ea687d889b	novel_not_in_catalog	at_least_one_novel_splicesite	272.957881	1125.000
novel	0	FP	d0f7e2fa-0e17-4d9c-86b5-da78a89e2dc7	novel_not_in_catalog	at_least_one_novel_splicesite	2404.360099	13585.000
novel	0	FP	d1141250-2617-452d-987a-eab4a663264a	novel_not_in_catalog	at_least_one_novel_splicesite	4390.374233	12658.000
novel	0	FP	d14e4750-6931-431c-9ae5-12a0b300e18b	antisense	multi-exon	0.000000	0.000
novel	0	FP	d165c421-42f7-4190-a5c2-129e6964e0f8	novel_not_in_catalog	at_least_one_novel_splicesite	143.547793	1018.000
novel	0	FP	d1a2a760-89fa-45c4-9745-80ec6fe905d0	antisense	multi-exon	0.192477	1.000
novel	0	FP	d1f0bbe1-dfa2-41c7-b0b6-98754267e923	novel_not_in_catalog	at_least_one_novel_splicesite	136.073581	1851.000
novel	0	FP	d20727a9-aab9-4ac2-8cc6-17837b45c81a	novel_not_in_catalog	at_least_one_novel_splicesite	731.137748	5567.000
novel	0	FP	d20c32e5-b55a-4e66-af39-daa3e8f3a9b5	genic	multi-exon	1705.831773	10909.000
novel	0	FP	d2123448-b6b3-49f4-abc2-a22e66811e1a	genic	multi-exon	1650.885509	10909.000
novel	0	FP	d30655ac-d0d4-4821-8199-0f9ff6e643a1	novel_not_in_catalog	at_least_one_novel_splicesite	768.196132	8116.000
novel	0	FP	d339cdce-b0fb-4e99-aa18-690872622eae	genic	multi-exon	1547.549458	8684.000
novel	0	FP	d349d2a6-5542-4fdc-a6f9-4f3a09d3c1ac	novel_not_in_catalog	at_least_one_novel_splicesite	686.676161	9095.000
novel	0	FP	d37f23f5-d0fc-476c-8faa-de8456b824b6	genic	multi-exon	3388.462736	11638.000
novel	0	FP	d390e591-7e2b-4b77-beb5-819d26e1ab2d	novel_not_in_catalog	at_least_one_novel_splicesite	735.148361	2276.000
novel	0	FP	d3e891b0-2ac0-4743-82f6-8b89d5385291	novel_not_in_catalog	at_least_one_novel_splicesite	232.382398	3269.000
novel	0	FP	d45578e3-070c-4805-9024-44ff488a028c	novel_not_in_catalog	at_least_one_novel_splicesite	1361.907598	6127.000
novel	0	FP	d4a8f6b5-a261-4e4a-9481-7d3134490000	novel_not_in_catalog	at_least_one_novel_splicesite	483.526816	2732.000
novel	0	FP	d4cfc3d4-aa5f-4f99-a362-c5dbfc22aeb2	novel_not_in_catalog	at_least_one_novel_splicesite	132.177363	1798.000
novel	0	FP	d592d70c-19b1-4f3d-8dd7-3efec9285b4d	antisense	multi-exon	1.864996	19.000
novel	0	FP	d5a40906-dbc3-4641-8e8a-3698a8487ee9	novel_not_in_catalog	at_least_one_novel_splicesite	207.261254	766.000
novel	0	FP	d5b778ac-b37b-4da4-9bf2-1a6258d567d8	novel_not_in_catalog	at_least_one_novel_splicesite	26.472515	429.000
novel	0	FP	d5ece1d4-a14d-49ed-bf53-7ded75ec4592	novel_not_in_catalog	at_least_one_novel_splicesite	474.690606	5084.000
novel	0	FP	d654c576-2e26-4168-a39e-7a9572e633a2	novel_not_in_catalog	at_least_one_novel_splicesite	1096.254006	12038.000
novel	0	FP	d6840f8b-cc12-486f-8c10-626d88d4d7ec	genic	multi-exon	1663.060181	10909.000
novel	0	FP	d6b5aeee-d3e8-424f-882a-e72933ebc46c	novel_not_in_catalog	at_least_one_novel_splicesite	212.376622	2891.000
novel	0	FP	d6ce19a8-18b9-4aa6-9afb-ead4e9d30ed0	novel_not_in_catalog	at_least_one_novel_splicesite	220.976661	3100.000
novel	0	FP	d7291497-50e2-45af-a166-213b251481cc	novel_not_in_catalog	at_least_one_novel_splicesite	220.439834	3101.000
novel	0	FP	d7300adf-0b1f-4d0e-8e9e-a9ee8e7b97cb	novel_not_in_catalog	at_least_one_novel_splicesite	2444.405809	12345.000
novel	0	FP	d7855ea9-fa9a-4b1a-8fe9-3fff2c82a032	novel_not_in_catalog	at_least_one_novel_splicesite	179.119352	2823.000
novel	0	FP	d79c65c1-1301-45f4-b3f1-2823b09b3fd5	novel_not_in_catalog	at_least_one_novel_splicesite	223.196739	3075.000
novel	0	FP	d7d94449-e3ea-4d30-ba42-ebea8a42abc0	novel_not_in_catalog	at_least_one_novel_splicesite	217.951353	1339.000
novel	0	FP	d809d717-d62f-4f97-a588-6900cf742544	novel_not_in_catalog	at_least_one_novel_splicesite	319.134519	5005.000
novel	0	FP	d8666b35-2377-49aa-97d6-e0cf4e381167	novel_not_in_catalog	at_least_one_novel_splicesite	2711.442645	2309.000
novel	0	FP	d86c303d-93cf-4560-8c55-ccbb055e05ca	novel_not_in_catalog	at_least_one_novel_splicesite	716.843994	5798.000
novel	0	FP	d8ca91dd-5dac-4dcf-8d55-1b585da42582	novel_not_in_catalog	at_least_one_novel_splicesite	285.073689	1197.000
novel	0	FP	d8cee667-6831-46a4-ab20-dec3e1d1e5bd	novel_not_in_catalog	at_least_one_novel_splicesite	2553.147535	13240.000
novel	0	FP	d900cc47-4339-4748-8872-840c838d11de	novel_not_in_catalog	at_least_one_novel_splicesite	528.759268	1857.000
novel	0	FP	d92373fc-1e1d-4c3a-9aca-26ad1bef417d	antisense	multi-exon	0.351565	1.000
novel	0	FP	d92d836d-6b56-4cee-9f0b-7c49602e07c0	antisense	multi-exon	1.506965	17.000
novel	0	FP	d940bacd-5697-4c15-a8d6-589d6150d15b	antisense	multi-exon	0.000000	0.000
novel	0	FP	d953fe85-13ba-410f-bfb0-9f7c06feff50	novel_not_in_catalog	at_least_one_novel_splicesite	290.159851	772.000
novel	0	FP	d98be012-1c51-4e89-91f9-76fea7b1cccd	novel_not_in_catalog	at_least_one_novel_splicesite	915.790124	4563.000
novel	0	FP	d9ac9131-1788-4b00-870a-f80ad938f899	novel_not_in_catalog	at_least_one_novel_splicesite	175.604354	2771.000
novel	0	FP	da0b9a60-65b3-49ff-9b0e-166c9e35fcac	novel_not_in_catalog	at_least_one_novel_splicesite	964.783590	14328.000
novel	0	FP	da123a77-f225-46ab-a241-afa37a18ff64	novel_not_in_catalog	at_least_one_novel_splicesite	168.659949	2681.000
novel	0	FP	da2714a7-5003-4a5a-b5af-fb3444c9b4cc	novel_not_in_catalog	at_least_one_novel_splicesite	672.264636	3961.000
novel	0	FP	da3c01c2-e4af-44f0-8a39-ee3f132183fc	genic	multi-exon	1506.253755	4299.000
novel	0	FP	da4991c1-a390-4c3b-a5b9-eb3b39b9a7ef	antisense	multi-exon	0.421019	2.000
novel	0	FP	da81949b-bb32-4ce6-80a9-2a826823a6f5	antisense	multi-exon	2.065405	23.000
novel	0	FP	da829b5b-1159-45d1-bc23-57156ac83b2e	novel_not_in_catalog	at_least_one_novel_splicesite	179.880752	2835.000
novel	0	FP	db356741-97f2-49cc-bbc6-72e56b57a483	novel_not_in_catalog	at_least_one_novel_splicesite	158.702441	2340.000
novel	0	FP	dbc0f2ee-d3d5-4abe-a0a1-12fa77f930a6	novel_not_in_catalog	at_least_one_novel_splicesite	690.674159	2292.000
novel	0	FP	dc085123-1454-4f99-935a-91297bb1cc36	novel_not_in_catalog	at_least_one_novel_splicesite	118.267751	833.000
novel	0	FP	dc101aea-42a0-4ad5-9898-b95b5dcc9b7e	antisense	multi-exon	0.000000	0.000
novel	0	FP	dc133f83-5082-49e8-acce-b8a4353e9791	novel_not_in_catalog	at_least_one_novel_splicesite	733.676386	5707.000
novel	0	FP	dc27d07f-ca67-4041-b1f5-8acdbe852745	novel_not_in_catalog	at_least_one_novel_splicesite	100.115566	648.000
novel	0	FP	dc6dbb50-386f-4828-90f9-51b0acb6e8d7	novel_not_in_catalog	at_least_one_novel_splicesite	2672.913149	12025.000
novel	0	FP	dc71cdf7-822f-4fbd-a2c1-2b1127c67217	novel_not_in_catalog	at_least_one_novel_splicesite	910.420000	6201.000
novel	0	FP	dce06061-e88c-4c7e-8e1b-5f1573c006f4	novel_not_in_catalog	at_least_one_novel_splicesite	147.668600	1853.000
novel	0	FP	dd3f7198-7dcd-4729-97df-1cc24a7e5770	novel_not_in_catalog	at_least_one_novel_splicesite	702.050909	2289.000
novel	0	FP	dd68ac0d-3bce-4823-8046-4a5cc0178038	novel_not_in_catalog	at_least_one_novel_splicesite	143.633859	1020.000
novel	0	FP	dd890c67-6cc6-45d5-82da-dfa7a9a210af	novel_not_in_catalog	at_least_one_novel_splicesite	170.659959	1841.000
novel	0	FP	dda467bb-d7d5-4431-9ae5-923c32a88967	novel_not_in_catalog	at_least_one_novel_splicesite	318.789550	4978.000
novel	0	FP	ddda730a-9f5f-4345-8b7c-b9b87ec91861	novel_not_in_catalog	at_least_one_novel_splicesite	949.580043	14681.000
novel	0	FP	de160773-d0f5-4255-8f3f-d641e5fea5e9	antisense	mono-exon	0.000000	0.000
novel	0	FP	de7f7582-55cf-4e61-809c-bcd7a3ae6f8c	antisense	multi-exon	0.242061	1.000
novel	0	FP	de848814-ef95-439d-94d5-ba7be5f21908	novel_not_in_catalog	at_least_one_novel_splicesite	232.217026	3215.000
novel	0	FP	df23339e-72a9-4a51-8612-c8d4aed1fa2e	novel_not_in_catalog	at_least_one_novel_splicesite	17.588580	81.000
novel	0	FP	df6c37bd-6e49-411b-8583-76df400aa780	genic	multi-exon	1838.074199	10172.000
novel	0	FP	dfb60bd2-c66c-49ad-afab-5d095942292a	novel_not_in_catalog	at_least_one_novel_splicesite	2491.284243	12172.000
novel	0	FP	e0125588-188c-4bb8-a346-8c179a437481	novel_not_in_catalog	at_least_one_novel_splicesite	2892.572511	7668.000
novel	0	FP	e0177071-9453-415c-9be4-7236dc00e6f7	novel_not_in_catalog	at_least_one_novel_splicesite	2595.102917	13558.000
novel	0	FP	e039895d-d998-486b-8487-5ae37c2e2345	novel_not_in_catalog	at_least_one_novel_splicesite	2487.843342	12781.000
novel	0	FP	e049e6f4-61dd-4bc3-a6e2-98d10c976373	novel_not_in_catalog	at_least_one_novel_splicesite	512.690033	4241.000
novel	0	FP	e05b44ae-f89b-4ec6-a959-5703e7182a44	novel_not_in_catalog	at_least_one_novel_splicesite	871.778892	13048.000
novel	0	FP	e084ae49-e9fd-4917-96d0-5317957e91f7	novel_not_in_catalog	at_least_one_novel_splicesite	734.746734	5694.000
novel	0	FP	e0b390e4-0457-484d-bb1e-9224b67c357c	novel_not_in_catalog	at_least_one_novel_splicesite	577.816637	6127.000
novel	0	FP	e0fc86c8-6b68-440a-87f5-98409be1db15	novel_not_in_catalog	at_least_one_novel_splicesite	432.592213	1423.000
novel	0	FP	e11b486c-f10b-4aff-b89e-291c71b4992e	novel_not_in_catalog	at_least_one_novel_splicesite	974.621046	15021.000
novel	0	FP	e16f0fd1-04fb-4b44-847c-c07bebc70bdc	novel_not_in_catalog	at_least_one_novel_splicesite	1052.385231	11933.000
novel	0	FP	e1e2087b-21ff-418b-bfe6-dd6fcf67b9b7	novel_not_in_catalog	at_least_one_novel_splicesite	556.810594	835.000
novel	0	FP	e233539b-c2e1-4f2e-b9d4-c6fb27928ff3	novel_not_in_catalog	at_least_one_novel_splicesite	694.450341	2150.000
novel	0	FP	e2363ba7-321b-4f48-9c07-81bee757d7af	novel_not_in_catalog	at_least_one_novel_splicesite	1406.156072	6122.000
novel	0	FP	e2473c6f-a0c3-4cf7-a875-2c86307ad013	novel_not_in_catalog	at_least_one_novel_splicesite	40.388931	499.000
novel	0	FP	e299ff85-726c-42b7-b48e-7427fb55faea	antisense	multi-exon	0.238157	1.000
novel	0	FP	e2d25d4a-4559-45e4-8723-648c480f188e	antisense	multi-exon	0.000000	0.000
novel	0	FP	e3d50b6b-b73f-4c8e-90c8-361230d0caa4	novel_not_in_catalog	at_least_one_novel_splicesite	179.645146	2873.000
novel	0	FP	e3f753d7-d988-40e5-b7af-45ee0665823f	novel_not_in_catalog	at_least_one_novel_splicesite	146.925749	1693.000
novel	0	FP	e40842b7-b5b3-4cb0-b551-9fd2a2740099	novel_not_in_catalog	at_least_one_novel_splicesite	2429.140030	13584.000
novel	0	FP	e42a8181-0edd-4590-be5a-cf023a5ab39b	novel_not_in_catalog	at_least_one_novel_splicesite	527.050838	1851.000
novel	0	FP	e4484bde-7d7b-4b29-9270-46847a7dae5c	novel_not_in_catalog	at_least_one_novel_splicesite	1341.709816	6127.000
novel	0	FP	e45e52fc-a043-4650-b443-984c54e38c7a	novel_not_in_catalog	at_least_one_novel_splicesite	1029.466105	3237.000
novel	0	FP	e4a5396e-6117-4387-9d0a-066f6d37671a	novel_not_in_catalog	at_least_one_novel_splicesite	2462.882456	12343.000
novel	0	FP	e4e2dbef-e417-49b8-abc7-76cff4a7f45b	novel_not_in_catalog	at_least_one_novel_splicesite	318.158138	5002.000
novel	0	FP	e4fdf9d8-dec2-4607-b135-848ea418885b	novel_not_in_catalog	at_least_one_novel_splicesite	178.691325	2837.000
novel	0	FP	e511bbf2-1854-499c-902b-d4551f0b7d08	novel_not_in_catalog	at_least_one_novel_splicesite	178.256817	2837.000
novel	0	FP	e5b3e73d-9aa4-424b-b82f-015d810ea034	novel_not_in_catalog	at_least_one_novel_splicesite	705.397498	3542.000
novel	0	FP	e5c254e4-803c-4e5c-a366-534e9c35dfaa	novel_not_in_catalog	at_least_one_novel_splicesite	2375.707171	13584.000
novel	0	FP	e5e7723a-a750-4166-b18f-e6699213596a	novel_not_in_catalog	at_least_one_novel_splicesite	666.766921	3877.000
novel	0	FP	e5ed1876-a020-41a8-ba5d-22ca7a24c54c	novel_not_in_catalog	at_least_one_novel_splicesite	474.707927	2030.000
novel	0	FP	e648c12e-0694-4185-8caa-ae7ecddf0236	novel_not_in_catalog	at_least_one_novel_splicesite	98.396207	1229.000
novel	0	FP	e6afb81d-323f-4818-bfb8-c1e4e51549da	novel_not_in_catalog	at_least_one_novel_splicesite	210.907396	2871.000
novel	0	FP	e6d6507d-833c-4e8c-8b75-41c2b4280a5b	novel_not_in_catalog	at_least_one_novel_splicesite	86.968149	955.000
novel	0	FP	e6dc6afd-51c4-49b4-afdc-b6a200cd91bb	antisense	multi-exon	0.368485	2.000
novel	0	FP	e793e384-5a18-4239-817d-0c5721834c0c	novel_not_in_catalog	at_least_one_novel_splicesite	755.926547	5785.000
novel	0	FP	e79d5557-74c5-4ea2-b7f8-81d9761fea84	novel_not_in_catalog	at_least_one_novel_splicesite	143.016561	1017.000
novel	0	FP	e7d6d802-02f7-4d61-aab1-38d90cb946c2	novel_not_in_catalog	at_least_one_novel_splicesite	764.079369	5840.000
novel	0	FP	e8382abc-4ba6-40ec-92ac-502bc2cd87c5	novel_not_in_catalog	at_least_one_novel_splicesite	1031.048407	3232.000
novel	0	FP	e85d28fe-5913-417c-8abe-b2aebbd5cb32	novel_not_in_catalog	at_least_one_novel_splicesite	717.567025	5665.000
novel	0	FP	e889cf94-af0c-43b1-8131-d35804036074	novel_not_in_catalog	at_least_one_novel_splicesite	5.652503	21.000
novel	0	FP	e8f5e179-d4ae-4c62-917e-54a6c39f4538	novel_not_in_catalog	at_least_one_novel_splicesite	751.005618	5820.000
novel	0	FP	e93a0726-c588-46a5-a6ab-4e372795a039	novel_not_in_catalog	at_least_one_novel_splicesite	429.917894	4592.000
novel	0	FP	e95449bf-81fa-4a8e-b481-857c378277e0	novel_not_in_catalog	at_least_one_novel_splicesite	1192.630949	6127.000
novel	0	FP	e9715f63-d082-4f95-82a9-e0c8dce2426d	novel_not_in_catalog	at_least_one_novel_splicesite	2759.435264	11907.000
novel	0	FP	e9b1fea5-15f9-4a48-931c-e3f23eb93512	novel_not_in_catalog	at_least_one_novel_splicesite	517.645159	1838.000
novel	0	FP	e9b4e54e-119b-4d1c-af8a-d75e5c0ce9e6	novel_not_in_catalog	at_least_one_novel_splicesite	245.773019	1888.000
